type,user,text,files,timestamp,date,time,year
message,U042FH0RB,"['~USER', 'start', 'fresh', 'interpreter?', 'been', 'getting', 'cached', 'data']",,2019-04-03 15:29:33.021600,2019-04-03,15:29:33.021600,2019
message,U042FH0RB,"['make', 'runnable', 'example', 'make', 'things', 'less', 'ambiguous']",,2019-04-03 15:29:53.022000,2019-04-03,15:29:53.022000,2019
message,UHKUHFYBF,[],binary,2019-04-03 15:53:45.022700,2019-04-03,15:53:45.022700,2019
message,UHKUHFYBF,[],text,2019-04-03 15:53:52.023000,2019-04-03,15:53:52.023000,2019
message,UHKUHFYBF,"['~USER', 'start', 'fresh', 'interpreter.']",,2019-04-03 15:54:06.023500,2019-04-03,15:54:06.023500,2019
message,UHKUHFYBF,"['thanks', 'much', 'help', 'everyone!']",,2019-04-03 15:54:16.023800,2019-04-03,15:54:16.023800,2019
message,U042FH0RB,"['know', 'bet', 'periodic', 'correction', 'thing…']",,2019-04-03 16:31:59.024200,2019-04-03,16:31:59.024200,2019
message,U042FH0RB,"['set', '~CODESNIPPET', 'notebook', 'answer', 'i’d', 'expect']",,2019-04-03 16:32:46.024700,2019-04-03,16:32:46.024700,2019
message,U042FH0RB,"['know', 'think', 'see', 'where', 'bug']",,2019-04-03 16:33:32.025100,2019-04-03,16:33:32.025100,2019
message,U042FH0RB,"['yup,', 'pr', 'incoming,', 'thank', 'report']",,2019-04-03 16:34:26.025300,2019-04-03,16:34:26.025300,2019
message,U042FH0RB,"['~USER', 'github', 'handle?']",,2019-04-03 16:34:32.025600,2019-04-03,16:34:32.025600,2019
message,UHKUHFYBF,"['thanks', 'much', 'quick', 'fix!']",,2019-04-03 16:34:36.025700,2019-04-03,16:34:36.025700,2019
message,UHKUHFYBF,"['~CODESNIPPET', 'github', 'username', ':smile:']",,2019-04-03 16:34:52.026100,2019-04-03,16:34:52.026100,2019
message,U042FH0RB,"['cool,', 'see', 'come', 'test', 'using', 'fake', 'data', 'i’ll', 'put', 'pr']",,2019-04-03 16:35:05.026400,2019-04-03,16:35:05.026400,2019
message,U042FH0RB,"['~USER', 'bit', 'trickier', 'than', 'thought,', 'i’m', 'going', 'file', 'issue', 'don’t', 'fix,', 'specific', 'issue', 'quick', 'fix', 'setting', '~CODESNIPPET', 'after', 'load', 'data']",,2019-04-03 17:13:11.027400,2019-04-03,17:13:11.027400,2019
message,UHKUHFYBF,"['quick', 'fix', 'perfectly', 'fine', 'purposes!']",,2019-04-03 17:14:17.028500,2019-04-03,17:14:17.028500,2019
message,UCNRC0276,"[""i'm"", 'getting', 'error', 'export_sketchfab', 'saying', '~CODESNIPPET', 'even', 'though', 'copied', 'example', 'here:', '~HYPERLINK']",,2018-10-04 04:58:27.000100,2018-10-04,04:58:27.000100,2018
message,UCNRC0276,"['further', 'traceback']",,2018-10-04 04:59:40.000100,2018-10-04,04:59:40.000100,2018
message,UCNRC0276,"['~CODESNIPPET`file', '""xyz.py"",', 'line', '18,', '&lt;module&gt;', 'color_field=""radius"")', 'file', '""/usr/local/lib/python3.7/site-packages/yt/data_objects/construction_data_containers.py"",', 'line', '1915,', 'export_sketchfab', 'sample_type', '=', '""vertex"",', 'no_ghost', '=', 'no_ghost)', 'file', '""/usr/local/lib/python3.7/site-packages/yt/data_objects/construction_data_containers.py"",', 'line', '1762,', 'export_ply', 'color_field', 'self.vertex_data:~CODESNIPPET`']",,2018-10-04 05:00:04.000100,2018-10-04,05:00:04.000100,2018
message,U042FH0RB,"['~USER,', 'you’re', 'hitting', 'bug', 'fixed', 'back', 'may:', '~HYPERLINK']",,2018-10-04 10:11:23.000100,2018-10-04,10:11:23.000100,2018
message,U042FH0RB,"['i’m', 'working', 'getting', 'new', 'release']",,2018-10-04 10:11:27.000100,2018-10-04,10:11:27.000100,2018
message,U042FH0RB,"['update', 'development', 'version', 'yt', 'fix']",,2018-10-04 10:11:42.000100,2018-10-04,10:11:42.000100,2018
message,U042FH0RB,"['basically,', '“pip', 'uninstall', 'yt”,', 'clone', 'repo,', '“pip', 'install', '-e', '.”', 'repo,', 'more', 'instructions', 'here:', '~HYPERLINK']",,2018-10-04 10:12:17.000100,2018-10-04,10:12:17.000100,2018
message,U042FH0RB,"['happy', 'help', 'run', 'issues', 'updating']",,2018-10-04 10:12:24.000100,2018-10-04,10:12:24.000100,2018
message,U042FH0RB,"['sorry', 'trouble!', 'hopefully', 'we’ll', 'new', 'release', 'soon.']",,2018-10-04 10:12:34.000100,2018-10-04,10:12:34.000100,2018
message,UD6CG0FL4,"['~USER,', ""wasn't"", 'completely', 'message', 'cell_mass', 'coming', 'zero', 'phaseplot.', 'able', 'pull', 'change', '#1850', 'using', 'git', 'somehow', 'make', 'phaseplot', 'work?']",,2018-10-04 14:54:29.000100,2018-10-04,14:54:29.000100,2018
message,U042FH0RB,"['don’t', 'know,', 'haven’t', 'checked', 'yet']",,2018-10-04 14:54:52.000100,2018-10-04,14:54:52.000100,2018
message,U042FH0RB,"['i’m', 'working', 'fixing', 'travis', 'tests', 'before', 'look']",,2018-10-04 14:55:04.000100,2018-10-04,14:55:04.000100,2018
message,U042FH0RB,"['it’s', 'possible', 'applying', '#1850', 'local', 'copy', 'fix', 'issue']",,2018-10-04 14:55:33.000100,2018-10-04,14:55:33.000100,2018
message,U042FH0RB,"['haven’t', 'actually', 'checked', 'yet']",,2018-10-04 14:55:42.000100,2018-10-04,14:55:42.000100,2018
message,UD6CG0FL4,"['okay,', 'see', 'figure', 'know!']",,2018-10-04 14:57:25.000100,2018-10-04,14:57:25.000100,2018
message,U011Y3XM493,"['all!', 'anyone', 'yt', 'determine', 'extent', 'protostar', 'greif', '2012?']",,2020-06-11 06:43:36.332600,2020-06-11,06:43:36.332600,2020
message,U011Y3XM493,"['overplot', 'contour', 'certain', 'density', 'ie', 'see', 'radius', 'density', '1e10gcm-3', 'only']",,2020-06-11 06:47:14.333700,2020-06-11,06:47:14.333700,2020
message,U011Y3XM493,['10e-10*'],,2020-06-11 06:47:32.333900,2020-06-11,06:47:32.333900,2020
message,U37DTBL6N,"['hi,', 'familiar', 'work', 'greif.', 'interested', '""overplotting', 'contours""', 'functionality', '~HYPERLINK']",,2020-06-11 08:07:54.334000,2020-06-11,08:07:54.334000,2020
message,U011Y3XM493,"['thanks', 'reply.', 'used', '~CODESNIPPET`p.annotate_sphere([0.5,', '0.5,', '0.5],', 'radius=(2,', ""'kpc'),"", ""circle_args={'color':'black'})~CODESNIPPET`"", 'set', 'center', 'maximum', ""density?center='max'"", 'work']",,2020-06-11 08:29:44.334200,2020-06-11,08:29:44.334200,2020
message,U37DTBL6N,"['first', 'locate', 'maximum', 'density', 'using', 'e.g.', '~CODESNIPPET', 'where', '~CODESNIPPET', 'data', 'source', '(e.g.', '~CODESNIPPET,', '~CODESNIPPET']",,2020-06-11 08:32:17.334400,2020-06-11,08:32:17.334400,2020
message,U37DTBL6N,"['input', '~CODESNIPPET', 'callback']",,2020-06-11 08:32:31.334600,2020-06-11,08:32:31.334600,2020
message,UD9L1D44T,"['there’s', '`ds.find_max()ˋ', 'fyi']",,2020-06-11 09:24:53.335600,2020-06-11,09:24:53.335600,2020
message,U0159NP22BV,"['~USER', 'joined', 'channel']",,2020-06-11 16:49:41.335900,2020-06-11,16:49:41.335900,2020
message,U44SW7J11,"['~USER', 'totally', 'recommend', 'using', 'quickstart', 'notebooks', 'ben', 'kimock', 'said!', 'they’re', 'located', 'here:', '~HYPERLINK', '.', 'help', 'getting', 'them', 'running', 'know!', 'think', 'cookbook', 'good', 'examples', 'functionality', 'yt:', '~HYPERLINK', 'think', 'there’s', 'anything', 'confusing', 'improved', 'documentation,', 'please', 'know!', 'think', 'particular', 'dataset', 'downloaded', 'isn’t', 'used', 'cookbook', 'quickstart', 'notebooks,', 'several', 'other', 'datasets', 'are.', 'however,', 'there’s', 'section', 'documentation', 'over', 'loading', 'generic', 'particle', 'data', 'helpful:', '~HYPERLINK']",,2019-06-28 11:54:07.053800,2019-06-28,11:54:07.053800,2019
message,U9CE5D9LZ,"['dataset', ""wasn't"", 'gizmo', 'gadget.', 'think', 'multifile', 'gadget', 'snapshot', 'yt', 'data?']",,2018-10-12 03:57:03.000100,2018-10-12,03:57:03.000100,2018
message,U9CE5D9LZ,"['probably', 'reproduce', 'issue', 'one', 'those,', 'unfortunately', 'they', 'large', 'think']",,2018-10-12 03:57:51.000100,2018-10-12,03:57:51.000100,2018
message,U042FH0RB,"['don’t', 'hdf5', 'format,', 'maybe', 'doesn’t', 'matter?']",,2018-10-12 10:07:51.000100,2018-10-12,10:07:51.000100,2018
message,U9CE5D9LZ,"['suspect', ""doesn't""]",,2018-10-12 10:50:21.000100,2018-10-12,10:50:21.000100,2018
message,U9CE5D9LZ,[],,2018-10-12 10:50:24.000100,2018-10-12,10:50:24.000100,2018
message,U9CE5D9LZ,['~CODESNIPPET?'],,2018-10-12 10:51:00.000100,2018-10-12,10:51:00.000100,2018
message,U042FH0RB,['you’re'],,2018-10-12 10:51:16.000100,2018-10-12,10:51:16.000100,2018
message,U9CE5D9LZ,"['super', 'big']",,2018-10-12 10:51:26.000100,2018-10-12,10:51:26.000100,2018
message,U9CE5D9LZ,"['check', 'locally', 'issue']",,2018-10-12 10:51:31.000100,2018-10-12,10:51:31.000100,2018
message,U9CE5D9LZ,[],,2018-10-12 10:55:38.000100,2018-10-12,10:55:38.000100,2018
message,U9CE5D9LZ,['reproduced'],,2018-10-12 10:55:42.000100,2018-10-12,10:55:42.000100,2018
message,U042FH0RB,"['issue', 'pls', ':slightly_smiling_face:']",,2018-10-12 10:56:03.000100,2018-10-12,10:56:03.000100,2018
message,U9CE5D9LZ,"['case,', 'reproduce', 'error', 'needed', 'new', 'python', 'instance,', 'only', 'tried', 'couple', 'times']",,2018-10-12 10:56:10.000100,2018-10-12,10:56:10.000100,2018
message,U9CE5D9LZ,[],,2018-10-12 10:56:41.000100,2018-10-12,10:56:41.000100,2018
message,U042FH0RB,"['~USER', '~HYPERLINK', 'thanks', 'report,', 'i’ll', 'try', 'take', 'look', 'soon!']",,2018-10-12 11:03:53.000100,2018-10-12,11:03:53.000100,2018
message,U042FH0RB,"['thanks', 'digging', 'ash', ':slightly_smiling_face:']",,2018-10-12 11:04:03.000100,2018-10-12,11:04:03.000100,2018
message,U8FUK8KCL,"['general', 'question', 'regarding', 'memory', 'consumption', 'yt…', '(has', 'somewhat', 'issue', '2154', 'issue', '1909):', 'much', 'memory', 'usage', 'expect', 'dataset', 'size', 'analysed', 'nodes', 'processors', 'per', 'node?', 'i.e.,', '~s/n', 'each', 'node', 'great', 'experience', 'more', '~s*n…', 'likely', 'something', 'far', 'optimal.', 'know', 'discussion', 'using', 'dask', 'stage', 'current', 'status,', 'it?']",,2020-01-15 13:32:18.010700,2020-01-15,13:32:18.010700,2020
message,U010ZDNGDPA,"['~USER', 'joined', 'channel']",,2020-03-28 17:56:30.037200,2020-03-28,17:56:30.037200,2020
message,U010ZDNGDPA,"['hi,', ""i've"", 'tried', 'install', 'own', 'yt', 'fork', 'separate', 'conda', 'environment.', '~CODESNIPPET', '~CODESNIPPET', 'suchlike', 'command', 'line', 'without', 'problem,', 'whenever', 'try', 'import', 'yt', 'within', 'python', 'script', 'error:', '~CODESNIPPET', '.', 'idea', 'fix', 'it?', 'thanks!']",,2020-03-28 18:19:23.041700,2020-03-28,18:19:23.041700,2020
message,UD9L1D44T,"['sounds', 'fork', 'installed', 'correctly.', 'try', '~CODESNIPPET', 'within', 'fork', 'env', '?', 'suspect', 'point', 'base', 'env’s', 'yt', 'installation']",,2020-03-28 18:22:40.043800,2020-03-28,18:22:40.043800,2020
message,U010ZDNGDPA,"['returns', '~CODESNIPPET', 'fork', 'environment']",,2020-03-28 18:26:01.044900,2020-03-28,18:26:01.044900,2020
message,UD9L1D44T,"['case,', 'run', 'python', 'script', '?']",,2020-03-28 18:26:59.045400,2020-03-28,18:26:59.045400,2020
message,U010ZDNGDPA,"[""i've"", 'tried', 'running', 'command', 'line', 'jupyter', 'notebook', '(using', 'anaconda', 'navigator).', 'returns', 'same', 'error', 'both', 'cases']",,2020-03-28 18:32:55.048400,2020-03-28,18:32:55.048400,2020
message,UD9L1D44T,"['say', 'command', 'line,', 'mean', 'within', 'ipython', 'i’m', 'guessing', '?']",,2020-03-28 18:33:34.049000,2020-03-28,18:33:34.049000,2020
message,UD9L1D44T,"['make', 'install', 'ipython', '(and', 'jupyter)', 'fork', 'env', '?']",,2020-03-28 18:34:33.050300,2020-03-28,18:34:33.050300,2020
message,U010ZDNGDPA,"[""there's"", 'option', 'open', 'environment', 'terminal', 'anaconda', 'navigator,', ""i'm"", 'beyond', 'that.', 'jupyter', 'definitely', 'installed']",,2020-03-28 18:58:52.052600,2020-03-28,18:58:52.052600,2020
message,UD9L1D44T,"['jupyter', 'based', 'off', 'ipython', 'definetly', 'run', '~CODESNIPPET']",,2020-03-28 19:01:09.053500,2020-03-28,19:01:09.053500,2020
message,UD9L1D44T,"['(and', '~CODESNIPPET', 'double', 'check)']",,2020-03-28 19:01:41.054000,2020-03-28,19:01:41.054000,2020
message,U010ZDNGDPA,"['they', 'returned', '~CODESNIPPET', '~CODESNIPPET']",,2020-03-28 19:02:50.054600,2020-03-28,19:02:50.054600,2020
message,UD9L1D44T,"['hm.', 'install', 'yt', '?']",,2020-03-28 19:06:38.057000,2020-03-28,19:06:38.057000,2020
message,U010ZDNGDPA,"['opened', 'environment', 'terminal', '(via', 'anaconda', 'navigator)', 'followed', 'instructions', '_building', 'yt', 'source', 'conda-based', 'installs', '(_~HYPERLINK),', 'cloning', 'fork', 'rather', 'than', 'main', 'repository']",,2020-03-28 19:17:06.060100,2020-03-28,19:17:06.060100,2020
message,UD9L1D44T,"['damn,', 'idea', 'gone', 'wrong.', 'zero', 'experience', 'anaconda', 'navigator', 'don’t', 'understand', 'if/how', 'source', 'problem.']",,2020-03-28 19:20:12.062000,2020-03-28,19:20:12.062000,2020
message,U010ZDNGDPA,"['thanks', 'help', 'anyway!', 'try', 'again', 'new', 'environment', 'see', 'goes.', ""it's"", 'first', 'time', ""i've"", 'tried', 'something', 'easily', 'made', 'mistake']",,2020-03-28 19:22:57.064400,2020-03-28,19:22:57.064400,2020
message,UD9L1D44T,"['still', 'doesn’t', 'work,', 'maybe', 'open', 'issue', 'github.', 'documenting', 'python/conda', 'version', 'give', 'clues.', 'one', 'wouldn’t', 'able', 'reproduce', 'setup', 'since', 'don’t', 'windows', 'machine,', 'maybe', 'someone', 'else', 'could.', 'sorry', 'couldn’t', 'figure']",,2020-03-28 19:26:31.068500,2020-03-28,19:26:31.068500,2020
message,U042FH0RB,"['~USER', 'happens', '_setup_plots,', '~HYPERLINK']",,2018-09-08 08:18:08.000100,2018-09-08,08:18:08.000100,2018
message,U91855PA9,"['~USER', 'ask', 'help/feedback', 'adding', 'yt', 'feature', 'plotting', 'arbitrary', 'images', 'issue', '<#cbe6579cz|development>']",,2018-09-08 14:57:04.000100,2018-09-08,14:57:04.000100,2018
message,U042FH0RB,"['probably', '<#cbe6579cz|development>']",,2018-09-08 23:28:48.000100,2018-09-08,23:28:48.000100,2018
message,U042FH0RB,"['during', 'week', ':)']",,2018-09-08 23:29:00.000100,2018-09-08,23:29:00.000100,2018
message,U042FH0RB,"['yt-dev', 'mailing', 'list']",,2018-09-08 23:29:10.000100,2018-09-08,23:29:10.000100,2018
message,U91855PA9,"[""i'm"", 'trying', 'ahf', ""(amiga's"", 'halo', 'finder)', 'they', 'data', 'gadget', 'binary', 'format,', 'have;', 'instead', 'hdf5', 'snapshots.', 'they', 'provide', 'conversion', 'script,', 'data', 'require', 'tenuous', 'hackery.', 'yt', 'help', 'here?', 'save', 'dataset', 'gadget', 'binary', 'format?', 'failing', 'anyone', 'know', 'documentation', 'format?', ""i'm"", 'trouble', 'google-fu']",,2018-03-22 12:13:24.000586,2018-03-22,12:13:24.000586,2018
message,U042FH0RB,"['sorry,', 'yt', ""doesn't""]",,2018-03-22 12:15:23.000267,2018-03-22,12:15:23.000267,2018
message,U042FH0RB,"['maybe', 'one', 'day', ""it's"", 'seriously', 'hard', 'thing', 'general']",,2018-03-22 12:15:41.001033,2018-03-22,12:15:41.001033,2018
message,U042FH0RB,"['~USER', 'able', 'help,', 'know', ""he's"", 'used', 'ahf']",,2018-03-22 12:15:52.000278,2018-03-22,12:15:52.000278,2018
message,U0860SXLK,"['~USER', 'joined', 'channel']",,2018-03-22 12:15:56.000051,2018-03-22,12:15:56.000051,2018
message,U042HLT7U,"['~USER', 'hey,', 'related', 'question', 'had.', ""i'm"", 'adding', 'tests', 'realizing', ""don't"", 'know', '--', 'tests', '--', 'add', 'default', 'unit', 'objects', 'given', '~CODESNIPPET.', 'instantiating', '~CODESNIPPET', 'maybe', 'accessing', 'extant', 'one', 'using', 'base', 'tests?']",,2018-03-22 15:28:11.000094,2018-03-22,15:28:11.000094,2018
message,U042FH0RB,"['sorry,', 'don’t', 'understand', 'you’re']",,2018-03-22 15:35:06.000474,2018-03-22,15:35:06.000474,2018
message,U042HLT7U,"['~USER', '~CODESNIPPET', 'lots', 'unit', 'object', 'entries.', ""don't"", 'see', 'test', 'harness', 'this.']",,2018-03-22 15:36:18.000448,2018-03-22,15:36:18.000448,2018
message,U042HLT7U,"['default', '~CODESNIPPET', 'stuff,', 'unit', 'object', 'format']",,2018-03-22 15:36:32.000123,2018-03-22,15:36:32.000123,2018
message,U042FH0RB,"['don’t', 'think', 'exists', 'yet']",,2018-03-22 15:36:34.000250,2018-03-22,15:36:34.000250,2018
message,U042HLT7U,[],,2018-03-22 15:36:41.000658,2018-03-22,15:36:41.000658,2018
message,U042FH0RB,"['see', '~CODESNIPPET', 'singleton', 'gets', 'set']",,2018-03-22 15:36:57.000685,2018-03-22,15:36:57.000685,2018
message,U042FH0RB,"['think', 'it’s', 'unitregistry()']",,2018-03-22 15:37:15.000439,2018-03-22,15:37:15.000439,2018
message,U042FH0RB,"['add', 'stuff', 'default', 'one']",,2018-03-22 15:37:30.000086,2018-03-22,15:37:30.000086,2018
message,U042HLT7U,"[""that's"", 'hoping', 'avoid,', ""i'll"", 'anyway.']",,2018-03-22 15:37:41.000397,2018-03-22,15:37:41.000397,2018
message,U042FH0RB,"['maybe', 'i’ll', 'better', 'suggestion', 'look', 'test?']",,2018-03-22 15:37:59.000267,2018-03-22,15:37:59.000267,2018
message,U042FH0RB,"['looks', 'unitregistry', 'class', 'isn’t', 'tested', 'own']",,2018-03-22 15:38:35.000693,2018-03-22,15:38:35.000693,2018
message,U0860SXLK,"['~USER,', 'know', 'people', 'usually', 'write', 'their', 'own', 'conversion', 'script,', 'included.', 'share', 'python', 'script', 'helps.', 'one', 'thing', 'convert', 'fields', 'binary', 'format', 'ahf', 'work.', 'make', 'conversion', 'easier.', 'i’ve', 'tried', 'make', 'more', 'general', 'gadget', 'format', 'conversion', 'tool,', 'it’s', 'stable', 'yet.', 'try', 'works', 'box:', '~HYPERLINK']",,2018-03-22 15:43:07.000425,2018-03-22,15:43:07.000425,2018
message,U042HLT7U,"['~USER', 'followup:', 'expected', 'everything', 'lut', 'instantiated', 'added', '~CODESNIPPET,', 'seems', ""that's"", 'case.', 'assume', 'design,', 'wondered', 'say', 'why?']",,2018-03-22 15:59:51.000814,2018-03-22,15:59:51.000814,2018
message,U042HLT7U,"['enh,', 'n/m,', ""i'll"", 'work', 'around', 'it.']",,2018-03-22 16:03:14.000104,2018-03-22,16:03:14.000104,2018
message,U042FH0RB,"['think', '~CODESNIPPET', 'cache,', 'it’s', 'necessarily', 'fully', 'populated', 'given', 'time.', 'lut', 'source', 'truth.']",,2018-03-22 16:06:17.000597,2018-03-22,16:06:17.000597,2018
message,U042HLT7U,[],,2018-03-22 16:06:23.000002,2018-03-22,16:06:23.000002,2018
message,U0860SXLK,"['last', 'question,', 'documentation', '~HYPERLINK', 'section', '6.', 'note', 'there’s', 'small', 'difference', 'between', 'format', '1', '(6.1)', 'format', '2', '(6.2).', 'ahf,', 'both', 'formats', 'accepted.']",,2018-03-22 16:30:32.000032,2018-03-22,16:30:32.000032,2018
message,U042FH0RB,"['~USER', 'stuff', '~CODESNIPPET', 'that’s', '~CODESNIPPET?']",,2018-03-22 16:32:39.000650,2018-03-22,16:32:39.000650,2018
message,U042HLT7U,"[""don't"", 'know,', 'honest.']",,2018-03-22 16:35:26.000188,2018-03-22,16:35:26.000188,2018
message,U91855PA9,"['~USER', 'managed', 'something', 'hooked', 'ahf,', ""i'm"", 'running', 'openmp', 'configuration', ""it's"", 'launched', '32', 'threads,', 'only', 'running', 'one.', 'suggestions?']",,2018-03-22 16:36:01.000288,2018-03-22,16:36:01.000288,2018
message,U042FH0RB,['yikes'],,2018-03-22 16:37:56.000536,2018-03-22,16:37:56.000536,2018
message,U042FH0RB,"['~CODESNIPPET`', '[11]:', 'set(list(reg.lut.keys())', '+', 'list(reg.unit_objs.keys()))', '==', 'set(list(reg.lut.keys()))', 'out[11]:', 'false', '~CODESNIPPET`']",,2018-03-22 16:38:01.000036,2018-03-22,16:38:01.000036,2018
message,U042FH0RB,"['~CODESNIPPET`', '[12]:', 'set(list(reg.lut.keys())', '+', 'list(reg.unit_objs.keys()))', '-', 'set(list(reg.lut.keys()))', 'out[12]:', ""{'c**2/n/m**2',"", ""'j/kg',"", ""'n/a**2',"", ""'cm**2',"", ""'cm**3/g/s**2',"", ""'cm/s',"", ""'cm/s**2',"", ""'dyne/cm**2',"", ""'erg*s',"", ""'erg/k',"", ""'erg/cm**2/s**1/k**4',"", ""'erg/g',"", ""'ft*lbf',"", ""'lbf/ft**2'}"", '~CODESNIPPET`']",,2018-03-22 16:38:28.000229,2018-03-22,16:38:28.000229,2018
message,U042FH0RB,"['guess', 'makes', 'sense']",,2018-03-22 16:38:32.000100,2018-03-22,16:38:32.000100,2018
message,U042FH0RB,"['these', 'compound', 'units']",,2018-03-22 16:38:35.000468,2018-03-22,16:38:35.000468,2018
message,U042FH0RB,"['lut', 'only', 'atoms']",,2018-03-22 16:38:38.000725,2018-03-22,16:38:38.000725,2018
message,U042FH0RB,"['nm', 'carry', ':slightly_smiling_face:']",,2018-03-22 16:38:43.000059,2018-03-22,16:38:43.000059,2018
message,U0860SXLK,"['haven’t', 'encountered', 'issue', 'myself.', 'clarify,', '.log', 'file', 'says', '~CODESNIPPET?']",,2018-03-22 16:39:17.000239,2018-03-22,16:39:17.000239,2018
